heading,timestamp
123,2022-08-26 17:11
124,2022-08-26 17:11
126,2022-08-26 17:11
127,2022-08-26 17:11
128,2022-08-26 17:11
128,2022-08-26 17:11
129,2022-08-26 17:11
131,2022-08-26 17:11
132,2022-08-26 17:11
134,2022-08-26 17:11
133,2022-08-26 17:11
133,2022-08-26 17:11
134,2022-08-26 17:11
134,2022-08-26 17:11
134,2022-08-26 17:11
133,2022-08-26 17:11
134,2022-08-26 17:11
133,2022-08-26 17:11
132,2022-08-26 17:11
131,2022-08-26 17:11
129,2022-08-26 17:11
129,2022-08-26 17:11
127,2022-08-26 17:11
126,2022-08-26 17:11
124,2022-08-26 17:11
122,2022-08-26 17:11
122,2022-08-26 17:11
120,2022-08-26 17:11
118,2022-08-26 17:11
116,2022-08-26 17:11
114,2022-08-26 17:11
113,2022-08-26 17:11
113,2022-08-26 17:11
110,2022-08-26 17:11
108,2022-08-26 17:11
107,2022-08-26 17:11
106,2022-08-26 17:11
104,2022-08-26 17:11
104,2022-08-26 17:11
101,2022-08-26 17:11
100,2022-08-26 17:11
99,2022-08-26 17:11
97,2022-08-26 17:11
95,2022-08-26 17:11
93,2022-08-26 17:12
91,2022-08-26 17:12
91,2022-08-26 17:12
89,2022-08-26 17:12
88,2022-08-26 17:12
86,2022-08-26 17:12
85,2022-08-26 17:12
84,2022-08-26 17:12
83,2022-08-26 17:12
81,2022-08-26 17:12
79,2022-08-26 17:12
78,2022-08-26 17:12
77,2022-08-26 17:12
76,2022-08-26 17:12
74,2022-08-26 17:12
72,2022-08-26 17:12
71,2022-08-26 17:12
69,2022-08-26 17:12
68,2022-08-26 17:12
66,2022-08-26 17:12
65,2022-08-26 17:12
65,2022-08-26 17:12
63,2022-08-26 17:12
61,2022-08-26 17:12
61,2022-08-26 17:12
59,2022-08-26 17:12
59,2022-08-26 17:12
57,2022-08-26 17:12
55,2022-08-26 17:12
53,2022-08-26 17:12
52,2022-08-26 17:12
51,2022-08-26 17:12
49,2022-08-26 17:12
49,2022-08-26 17:12
47,2022-08-26 17:12
47,2022-08-26 17:12
45,2022-08-26 17:12
45,2022-08-26 17:12
44,2022-08-26 17:12
43,2022-08-26 17:12
42,2022-08-26 17:12
41,2022-08-26 17:12
41,2022-08-26 17:12
41,2022-08-26 17:12
40,2022-08-26 17:12
39,2022-08-26 17:12
40,2022-08-26 17:12
39,2022-08-26 17:12
38,2022-08-26 17:12
38,2022-08-26 17:12
37,2022-08-26 17:12
37,2022-08-26 17:12
36,2022-08-26 17:12
36,2022-08-26 17:12
36,2022-08-26 17:12
36,2022-08-26 17:12
36,2022-08-26 17:12
36,2022-08-26 17:12
36,2022-08-26 17:12
36,2022-08-26 17:12
36,2022-08-26 17:12
36,2022-08-26 17:12
36,2022-08-26 17:12
36,2022-08-26 17:12
36,2022-08-26 17:12
36,2022-08-26 17:12
37,2022-08-26 17:12
37,2022-08-26 17:12
38,2022-08-26 17:12
39,2022-08-26 17:12
40,2022-08-26 17:12
41,2022-08-26 17:12
42,2022-08-26 17:12
44,2022-08-26 17:12
45,2022-08-26 17:12
46,2022-08-26 17:12
47,2022-08-26 17:12
48,2022-08-26 17:12
49,2022-08-26 17:12
50,2022-08-26 17:12
52,2022-08-26 17:12
53,2022-08-26 17:12
55,2022-08-26 17:12
57,2022-08-26 17:12
58,2022-08-26 17:12
60,2022-08-26 17:12
59,2022-08-26 17:12
60,2022-08-26 17:12
63,2022-08-26 17:12
64,2022-08-26 17:12
64,2022-08-26 17:12
66,2022-08-26 17:12
67,2022-08-26 17:12
69,2022-08-26 17:12
70,2022-08-26 17:12
71,2022-08-26 17:12
74,2022-08-26 17:12
75,2022-08-26 17:12
75,2022-08-26 17:12
77,2022-08-26 17:12
78,2022-08-26 17:12
81,2022-08-26 17:12
82,2022-08-26 17:12
82,2022-08-26 17:12
84,2022-08-26 17:12
85,2022-08-26 17:12
87,2022-08-26 17:12
88,2022-08-26 17:12
89,2022-08-26 17:12
91,2022-08-26 17:12
92,2022-08-26 17:12
93,2022-08-26 17:12
96,2022-08-26 17:12
97,2022-08-26 17:12
98,2022-08-26 17:12
100,2022-08-26 17:12
101,2022-08-26 17:12
102,2022-08-26 17:12
104,2022-08-26 17:12
106,2022-08-26 17:12
108,2022-08-26 17:12
108,2022-08-26 17:12
108,2022-08-26 17:12
110,2022-08-26 17:12
112,2022-08-26 17:12
114,2022-08-26 17:12
115,2022-08-26 17:12
115,2022-08-26 17:12
118,2022-08-26 17:12
118,2022-08-26 17:12
119,2022-08-26 17:12
122,2022-08-26 17:12
122,2022-08-26 17:12
123,2022-08-26 17:12
124,2022-08-26 17:12
126,2022-08-26 17:12
126,2022-08-26 17:12
128,2022-08-26 17:12
128,2022-08-26 17:12
130,2022-08-26 17:12
131,2022-08-26 17:12
132,2022-08-26 17:12
133,2022-08-26 17:12
133,2022-08-26 17:12
133,2022-08-26 17:12
135,2022-08-26 17:12
137,2022-08-26 17:12
137,2022-08-26 17:12
137,2022-08-26 17:12
137,2022-08-26 17:12
137,2022-08-26 17:12
137,2022-08-26 17:12
137,2022-08-26 17:12
136,2022-08-26 17:12
135,2022-08-26 17:12
135,2022-08-26 17:12
132,2022-08-26 17:12
131,2022-08-26 17:12
130,2022-08-26 17:12
128,2022-08-26 17:12
127,2022-08-26 17:12
125,2022-08-26 17:12
123,2022-08-26 17:12
122,2022-08-26 17:12
121,2022-08-26 17:12
119,2022-08-26 17:12
118,2022-08-26 17:12
116,2022-08-26 17:12
114,2022-08-26 17:12
113,2022-08-26 17:12
112,2022-08-26 17:12
110,2022-08-26 17:12
108,2022-08-26 17:12
107,2022-08-26 17:12
106,2022-08-26 17:12
104,2022-08-26 17:12
104,2022-08-26 17:12
103,2022-08-26 17:12
99,2022-08-26 17:12
99,2022-08-26 17:12
98,2022-08-26 17:12
97,2022-08-26 17:12
95,2022-08-26 17:12
93,2022-08-26 17:12
92,2022-08-26 17:12
90,2022-08-26 17:12
89,2022-08-26 17:12
87,2022-08-26 17:12
86,2022-08-26 17:12
85,2022-08-26 17:12
84,2022-08-26 17:12
82,2022-08-26 17:12
81,2022-08-26 17:12
79,2022-08-26 17:12
78,2022-08-26 17:12
77,2022-08-26 17:12
75,2022-08-26 17:12
73,2022-08-26 17:12
71,2022-08-26 17:12
71,2022-08-26 17:12
68,2022-08-26 17:12
67,2022-08-26 17:12
66,2022-08-26 17:12
65,2022-08-26 17:12
63,2022-08-26 17:12
61,2022-08-26 17:12
60,2022-08-26 17:12
60,2022-08-26 17:12
58,2022-08-26 17:12
57,2022-08-26 17:12
55,2022-08-26 17:12
54,2022-08-26 17:12
52,2022-08-26 17:12
51,2022-08-26 17:12
49,2022-08-26 17:12
49,2022-08-26 17:12
47,2022-08-26 17:12
46,2022-08-26 17:12
45,2022-08-26 17:12
44,2022-08-26 17:12
44,2022-08-26 17:12
42,2022-08-26 17:12
